,L61,L62,L63,L71,L72,L73,mu31,mu32,mu33,MN,MPsi,Meta,l1,l2,y1,y2,MS1,MS2,MS3,mx1,mx2,mx3,U11,U12,U13,U21,U22,U23,U31,U32,U33,V11,V12,V13,V21,V22,V23,V31,V32,V33,L1,L2,L3,MK,h11,h21,h31,h12,h22,h32,h13,h23,h33,f11,f21,f31,f12,f22,f32,f13,f23,f33,mnu1,mnu2,mnu3,mv1,mv2,mv3
24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,166.84671744091455,1069.1190689419498,361.8777461906927,4870.627107158658,4343.1178452262575,8.798792920089674e-06,0.0002238332991741107,1004.98907,1417.74576,10049.8758,166.8467,3857.86011,5382.98873,1.0,-8.15718277e-06,1.99811639e-06,-6.08702316e-06,-0.540058151,0.8416277040000001,5.78621197e-06,0.8416277040000001,0.5400581520000001,1.0,-2.57385013e-07,-2.22933068e-07,7.0944963e-08,0.7978262340000001,-0.602887469,3.3303604900000004e-07,0.602887469,0.7978262340000001,7.594098015414972e-05,7.13745270468271e-05,2.686711607242931e-05,1000000.0,0.0006041315877446527,0.019444207827768185,0.001028329972338265,0.6424602892641001,0.0010298381674066807,0.3812800409420598,0.0015109019678547135,0.00022214888945698398,0.00017086052373123178,0.0,8.088409666092792e-07,3.147523819106917e-05,0.0,-2.8970157778473675e-07,1.3121214263616008e-06,0.0,0.0004473645137034499,-0.001335282852450325,1.0000000000000001e-20,8.494995949232242e-12,5.070909793848902e-11,0.0,6.7297955799999996e-12,5.17337906e-11
25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,115.77162723577072,827.2563328052584,1013.3620153321376,5167.714282314224,37952.534402080535,1.5164373623636738e-06,0.00019358591056986023,1004.98907,1417.74576,10049.8758,115.7716,5142.10095,37978.5447,1.0,-6.55334604e-06,1.4283618e-07,-6.5548476100000026e-06,-0.999665033,0.0258809012,2.68181667e-08,0.0258809012,0.999665033,1.0,-2.61194678e-09,-1.46395603e-07,-1.46249982e-07,0.030195144700000006,-0.999544023,7.0311922e-09,0.999544023,0.030195144700000006,2.352306895064101e-05,2.294764689800807e-05,1.3428311830800611e-05,1000000.0,0.002262108590035973,0.24615661838335998,0.0004311640453490082,0.00030044180512421695,0.0003440920165851174,0.0007843152052708466,0.0013942332183050589,0.0011752467074943136,0.00011721652622452938,0.0,1.1753228474738555e-07,4.360526891575618e-06,0.0,-0.00033802786557966683,0.0020129763342115227,0.0,0.0004040777223231687,-0.0003585198368698644,1.0000000000000001e-20,8.740270610346231e-12,5.088375994572047e-11,0.0,9.97080301e-12,5.41746262e-11
26,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,185.29618804477738,662.4147816597957,1704.9936365348315,120122.4496655056,53075.97857424338,1.282435478783595e-06,0.0004241999030541912,1004.98907,1417.74576,10049.8758,185.2962,53056.6572,120144.861,1.0,-6.14941351e-07,7.66028668e-09,-2.03608463e-08,-0.0206559438,0.999786643,6.14651919e-07,0.999786643,0.0206559438,1.0,-4.1502697e-09,-9.2569825e-10,4.1362752600000005e-09,0.999892868,-0.0146373962,9.8634822e-10,0.0146373962,0.999892868,1.1348234063197075e-05,1.1339288720488133e-05,1.0777203230753116e-05,1000000.0,0.0009731828293335072,0.8972183666360399,0.00032873423100474486,0.00039858503623145183,0.006715154759690382,0.06046684696825424,0.00034236551416757984,0.16456221553235448,0.9972599465625888,0.0,4.874020546663698e-06,9.34801086567964e-06,0.0,0.00120285098589229,0.0017606977311898444,0.0,-7.724872709487924e-05,-0.00010909674216779666,1.0000000000000001e-20,8.660490069308388e-12,5.043154018808455e-11,0.0,7.00326228e-12,5.51220767e-11
27,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,111.90013545076641,503.85668751039736,780.1756793363874,6207.419245342719,7468.238950936811,1.958171727043108e-05,0.0007712797357260152,1004.98907,1417.74576,10049.8758,111.9001,5939.446,7739.00325,1.0,-2.18234887e-05,1.46641122e-06,-2.0761894e-05,-0.925985667,0.377558664,6.88177146e-06,0.377558664,0.925985667,1.0,-3.96796224e-07,-3.61200384e-07,-1.7443751800000002e-07,0.396187499,-0.918169628,5.074293179999999e-07,0.918169628,0.396187499,0.00015636274640124485,0.0001499412221389832,6.399249671851844e-05,1000000.0,0.0005721680329518842,0.3862233790355568,0.00036217924152409496,0.047155782492168695,0.03497215303378238,0.6980864918269883,0.0004604689999601566,0.0009049747216391002,0.0001628642488910287,0.0,-8.400870884524912e-08,3.811529166604244e-07,0.0,-6.921785772239617e-08,3.2266524441996695e-07,0.0,0.00017336686953502958,0.00017213369781286046,1.0000000000000001e-20,8.490424332656417e-12,5.023752457342989e-11,0.0,8.21121236e-12,4.9634552000000005e-11
28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,103.81942009289727,1868.0811545795648,1797.0871960797876,350493.4786363436,616893.8031003199,2.1463072112443725e-06,0.00016915956240192592,1004.98907,1417.74576,10049.8758,103.8194,350480.895,616906.407,1.0,-8.40296951e-08,2.54357232e-10,-8.40294448e-08,-0.999976089,0.006915265899999999,3.26736534e-10,0.006915265899999999,0.999976089,1.0,-6.05640387e-10,-2.1662391e-11,-1.75181649e-11,0.00684188027,-0.999976594,6.05774423e-10,0.999976594,0.00684188027,1.4533103961238575e-06,1.4532338719345012e-06,1.448668439693547e-06,1000000.0,0.00011734505137382373,0.01185616722429432,0.3548325997892717,0.24110904583124645,0.0004140468207875599,0.4769199866181657,0.5334026936091334,0.005583352546155839,0.0004962817774253903,0.0,0.0002033612824521286,0.0018986310441909493,0.0,-0.00015946217326739622,-0.0013659745707311492,0.0,7.85575265114609e-05,0.0006280348772279383,1.0000000000000001e-20,8.443698492395045e-12,4.992905383685349e-11,0.0,8.51363771e-12,5.06852781e-11
29,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,168.83254639000774,255.86339770856048,937.5016972755808,492671.3617851439,312665.57130115514,1.3062898662685513e-05,2.8192215946192766e-06,1004.98907,1417.74576,10049.8758,168.8325,312663.766,492673.52200000006,1.0,-9.96272544e-10,-3.11248607e-12,-6.115422010000001e-13,-0.00373793954,0.999993014,9.96277218e-10,0.999993014,0.00373793954,1.0,-7.273937220000001e-09,3.4362277300000003e-12,7.27391675e-09,0.999995819,-0.00289154309,1.75966896e-11,0.00289154309,0.999995819,3.132987641901138e-07,3.18321296938007e-07,3.4834490739330394e-07,1000000.0,0.021341497494582255,0.16404721391443006,0.0009259614151393457,0.002800991147104746,0.021615525454943663,0.01005119369256722,0.0009371988620753476,0.0011878544778575384,0.08734865028068313,0.0,0.016636074536301997,0.011117810392768388,0.0,-0.12433160135742075,-0.07883923851873086,0.0,0.012740997559469513,0.00936308124632928,1.0000000000000001e-20,8.472571112194022e-12,4.913370646172047e-11,0.0,9.71051936e-12,5.62803155e-11
30,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,157.47359685108214,668.1998678455158,745.7822824542235,27340.25994995091,207159.74069165325,7.779886636836143e-06,0.0006611356126135028,1004.98907,1417.74576,10049.8758,157.4736,27337.4868,207162.486,1.0,-4.21065589e-06,1.35767019e-08,-4.21067716e-06,-0.999992908,0.00376616138,2.28140402e-09,0.00376616138,0.999992908,1.0,-6.44142508e-09,-2.40949787e-08,-2.40683859e-08,0.00409700066,-0.999991607,6.54008816e-09,0.999991607,0.00409700066,1.189387139345154e-05,1.1857957463253611e-05,1.0920198670745813e-05,1000000.0,0.0022308547257963644,0.43692310644664417,0.05543912539405022,0.0004838061163580956,0.18339359888367374,0.004655974769670765,0.002430330115748289,0.1714355298892968,0.00011488179586646372,0.0,8.241310250948033e-06,8.789239782633846e-05,0.0,-0.000209005526044072,-0.0004451733228578384,0.0,0.0002223439811486902,0.00029183085173262874,1.0000000000000001e-20,8.886005106277768e-12,4.918392689540537e-11,0.0,1.09217659e-11,5.382491e-11
31,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,118.10345595837956,450.1848717353748,591.565329651472,40475.01312704453,8808.060685777577,2.967410752641469e-05,0.0009063988249207034,1004.98907,1417.74576,10049.8758,118.1035,8799.59708,40483.6767,1.0,-3.90171087e-06,1.9159264e-07,-2.61309109e-07,-0.0178760256,0.999840211,3.8976625e-06,0.999840211,0.0178760256,1.0,-5.83654651e-07,-4.8932217299999994e-09,5.835154829999999e-07,0.999887378,-0.0150076806,1.36519732e-08,0.0150076806,0.999887378,5.899622054804887e-05,5.875889094824965e-05,4.791194969363383e-05,1000000.0,0.024063926782044845,0.014524076228557163,0.4186581955586624,0.033381625307859326,0.05021799912047,0.009893876801814944,0.6595325129928817,0.06999396882724176,0.28959384590986914,0.0,-3.078349629181173e-07,1.503056478268664e-06,0.0,1.6017748281213125e-06,1.1851595705353605e-05,0.0,8.106424402605049e-08,-5.807853946316336e-07,1.0000000000000001e-20,8.99574541844685e-12,5.019452007975921e-11,0.0,7.107367909999999e-12,4.15301628e-11
32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,171.18718286760415,1452.611242968248,548.6477990224937,2235.036486311604,15335.614105944902,7.408503790427118e-06,1.5731245137677998e-05,1004.98907,1417.74576,10049.8758,171.1872,2170.66705,15423.2168,1.0,-1.25778705e-06,1.1823264e-07,-1.26329365e-06,-0.994853738,0.10132147,9.8166495e-09,0.10132147,0.994853738,1.0,-8.12306886e-08,-4.35431247e-08,-3.94210669e-08,0.0500726571,-0.998745578,8.3309111e-08,0.998745578,0.0500726571,4.1699546371932925e-06,3.973325739904718e-06,2.130404541759356e-06,1000000.0,0.005109863307588186,0.06956085946252359,0.0008576216173517343,0.0029382235761470327,0.02444804217123892,0.411318825514962,0.01824135903883331,0.00068231283181907,0.0009663127232634877,0.0,1.6047542882220844e-05,0.00011553419762912424,0.0,-3.696203517155159e-06,2.086193069223462e-05,0.0,0.00012595178950871642,0.00012362961540672107,1.0000000000000001e-20,8.932915863002594e-12,5.040486552182182e-11,0.0,6.96248321e-12,4.24420311e-11
33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,194.80125146860053,1961.888053076312,1889.407475836872,10258.916444824392,54891.627209144295,1.1674831693588344e-06,0.00028637278186973564,1004.98907,1417.74576,10049.8758,194.8013,10176.0135,54974.5768,1.0,-4.8940157e-06,1.7491798800000001e-07,-4.89698901e-06,-0.9990499340000001,0.0435801571,3.8530167999999996e-08,0.0435801571,0.9990499340000001,1.0,1.1723683400000002e-10,-9.29523405e-08,-9.28734577e-08,0.042468672199999995,-0.9990977990000001,3.83043142e-09,0.9990977990000001,0.042468672199999995,4.303543404872028e-05,4.2557359240423405e-05,3.1437138054110824e-05,1000000.0,0.01177992466464236,0.00017347807565548648,0.0043319005083577965,0.0952463475159292,0.0019395004385508886,0.007440817090525155,0.008184537561310636,0.2457860360324079,0.6029229444569937,0.0,-0.00011293264007102022,-0.00032531746109420485,0.0,1.5265415422875946e-05,4.224225811415925e-05,0.0,5.581205998884981e-07,4.363478454350229e-06,1e-20,8.771069890030956e-12,5.0200005390238456e-11,0.0,9.128020879999999e-12,5.51696907e-11
34,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,183.5148942133593,1388.1112017735318,421.90202629294686,6138.48160563235,38227.10596465647,1.7321655037593445e-06,2.215808595973478e-05,1004.98907,1417.74576,10049.8758,183.5149,6118.23805,38257.8739,1.0,-6.30547819e-07,2.28601492e-08,-6.30959561e-07,-0.9992372190000001,0.0390510031,1.7808129e-09,0.0390510031,0.9992372190000001,1.0,-7.59024802e-09,-1.7134335999999998e-08,-1.70005774e-08,0.0172851754,-0.9998505999999999,7.885284040000001e-09,0.9998505999999999,0.0172851754,1.4196756279694404e-06,1.3809732908157758e-06,7.902061121624284e-07,1000000.0,0.0007876284012277073,0.000816016191539832,0.0002467953838156154,0.5736925093856179,0.020648322780794044,0.1122950114609227,0.013036061220315193,0.00028796904198409736,0.14918742577545802,0.0,0.004006042640112334,0.02909206592311497,0.0,1.8077837702380585e-06,-3.530856418019455e-05,0.0,-5.923093418097985e-05,0.00026739592117626675,1e-20,8.836045723602581e-12,4.9394482610469295e-11,0.0,1.04431321e-11,5.89476136e-11
35,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,191.67103392684047,666.108821428348,427.00206128397036,69080.53550047596,276560.850004035,6.300510701071165e-06,6.503921773987473e-05,1004.98907,1417.74576,10049.8758,191.671,69079.1416,276562.381,1.0,-1.6392244199999994e-07,3.92065967e-10,-1.63922883e-07,-0.999995559,0.00298011102,9.6442851e-11,0.00298011102,0.999995559,1.0,-3.96546516e-09,-4.16582546e-10,-4.0750713500000003e-10,0.0022883368300000003,-0.999997382,3.96640805e-09,0.999997382,0.0022883368300000003,5.687014558371324e-07,5.681643100836363e-07,5.545539973527185e-07,1000000.0,0.005721214259907114,0.0024168430346082365,0.0007942969353663098,0.0011962648722463802,0.5500724009266401,0.02693698771750077,0.00010196480944017675,0.00018010467209122902,0.9967590039179206,0.0,0.001554512343661237,0.002388147888563673,0.0,7.067485019948981e-06,0.00010798518704534048,0.0,-1.2212615431880207e-05,5.615658028633602e-05,1e-20,8.932086036818634e-12,5.0733319620351634e-11,0.0,7.913399760000001e-12,4.505637e-11
36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,134.96802602683056,1654.134030848879,1372.4453721187738,302500.95800713624,317946.8115798293,0.00024462942172003113,0.0008424560528405557,1004.98907,1417.74576,10049.8758,134.968,302354.165,318093.69899999996,1.0,-4.84885962e-07,2.46577845e-09,-4.82846506e-07,-0.995301573,0.09682344119999996,4.44941343e-08,0.09682344119999996,0.995301573,1.0,-1.3395759900000002e-07,5.16162692e-10,1.34234623e-08,0.0963715552,-0.9953454290000001,1.3328434e-07,0.9953454290000001,0.0963715552,1.2102373789929075e-05,1.2109074021693455e-05,1.2100372929448305e-05,1000000.0,0.009419604485513343,0.9547883741682492,0.455969490643325,0.00011682993547993383,0.00010837486820976767,0.00020776514545041064,0.061576121751329066,0.6930966479224477,0.10142243839378408,0.0,-2.672789793497771e-06,3.554481635834098e-06,0.0,0.0014130643407861453,0.005304482176811082,0.0,3.981849887540992e-06,-1.1941522587960443e-06,1e-20,8.975532730462269e-12,4.986597548603561e-11,0.0,7.406864410000001e-12,4.53415608e-11
37,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,142.8314820512471,299.33914713278483,1253.7851581966947,39479.69042409672,44571.43742097457,1.8925133167923888e-06,0.00027496095838097325,1004.98907,1417.74576,10049.8758,142.8315,39366.5968,44689.9522,1.0,-1.21284328e-06,8.122166559999999e-09,-1.20172743e-06,-0.989884784,0.141873586,1.64030416e-07,0.141873586,0.989884784,1.0,-7.24459057e-09,-4.33295285e-09,-3.17268881e-09,0.153104391,-0.988210021,7.8225711e-09,0.988210021,0.153104391,1.1691894722960087e-05,1.1656250595043385e-05,1.0282375717747623e-05,1000000.0,0.24292730157747736,0.2516271114313408,0.0010840110847621712,0.0006535405758887342,0.00018015271524769266,0.06682507922642864,0.016188115827921786,0.09599983931411282,0.001030044105036799,0.0,1.6314515787726978e-06,3.4123563567703073e-07,0.0,-7.711029793706071e-06,4.081051851259849e-05,0.0,-6.348729278046053e-07,3.768300627017517e-05,1e-20,8.553561739328228e-12,5.058891739101186e-11,0.0,8.60420022e-12,5.08188224e-11
38,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,138.14228455890023,1084.2552353956207,335.81413922462286,109703.319090326,166336.15313206922,1.718108627667934e-06,0.0008624232693772513,1004.98907,1417.74576,10049.8758,138.1423,109694.90699999999,166345.608,1.0,-1.3687353e-06,8.92055467e-09,-1.36872716e-06,-0.9999035279999999,0.0138900928,1.00921663e-08,0.0138900928,0.9999035279999999,1.0,-1.7874935399999998e-09,-1.70589348e-09,-1.6858045600000002e-09,0.011178958999999999,-0.999937513,1.8064519600000002e-09,0.999937513,0.011178958999999999,8.863613657011558e-06,8.858969900241597e-06,8.649853576468301e-06,1000000.0,0.04087750210832386,0.5211961182573294,0.0021934501636224468,0.3033960891519269,0.00025670225300408804,0.0002442305151946401,0.6462040863443175,0.009260959165914372,0.00012467725160995914,0.0,-2.515226450660667e-05,0.00014631869092446582,0.0,-0.003310810646040373,0.017598019954785837,0.0,0.001594572217369547,-0.008470255796985826,1e-20,8.815125163780794e-12,4.968382445071549e-11,0.0,8.79295139e-12,5.12417907e-11
39,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,180.506664325292,380.2173002540026,913.838365627079,995944.2218731357,591023.8428942438,4.723498130743241e-06,0.00013245027406840113,1004.98907,1417.74576,10049.8758,180.5067,591022.811,995945.279,1.0,-2.31540802e-08,1.4470512599999998e-11,-5.53613669e-11,-0.0017660333,0.999998441,2.31540186e-08,0.999998441,0.0017660333,1.0,-1.3914415e-09,-3.66528214e-12,1.39143483e-09,0.999998978,-0.00142978179,5.6547361e-12,0.00142978179,0.999998978,2.8235172659090336e-07,2.83368119059398e-07,2.892101770920873e-07,1000000.0,0.12615310534057025,0.015196354829373548,0.00019860051906333632,0.00022653850811471166,0.007761314222354101,0.006615389905172144,0.3699851590140823,0.12473612395494275,0.1905410518874016,0.0,0.0009216336190301565,0.00021085516048375394,0.0,0.0043684210475239136,0.01714360449794243,0.0,-0.00026197868202384984,-9.251506375557516e-06,1.0000000000000001e-20,9.003186382578829e-12,5.02404569024141e-11,0.0,8.25681735e-12,4.27120734e-11
40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,174.0696849843869,717.0635518371031,1535.2776187077834,38888.04941899266,107259.59180829972,2.826442739022262e-06,8.601027986732166e-05,1004.98907,1417.74576,10049.8758,174.0697,38870.6507,107279.29,1.0,-3.85182118e-07,2.56766084e-09,-3.85181239e-07,-0.99990662,0.0136657126,2.69636705e-09,0.0136657126,0.99990662,1.0,-4.56025196e-09,-1.64005511e-09,-1.55190467e-09,0.0192634343,-0.999814443,4.590998870000001e-09,0.999814443,0.0192634343,3.7935379954252923e-06,3.786522715314888e-06,3.5161038297941873e-06,1000000.0,0.06981049366600325,0.005461665724755836,0.0010313830898554751,0.12078904840033942,0.06453910409517638,0.0007818457389011633,0.0017764990931075466,0.0009222752207883768,0.00034160348619639814,0.0,-1.0011907594127789e-05,-0.00029260773447586404,0.0,8.519096065487018e-05,-0.0002073127681993265,0.0,-0.005050354370534073,0.02882109033046952,1.0000000000000001e-20,8.654511512979392e-12,4.9887812353468867e-11,0.0,8.70308224e-12,4.9037796500000004e-11
41,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,147.67087272996798,1899.600932473724,1664.494912891797,6794.17083324693,139211.4312406898,2.214158154600032e-06,1.4645677559720193e-05,1004.98907,1417.74576,10049.8758,147.6709,6770.2875,139235.473,1.0,-3.7672371200000007e-07,5.1377240799999995e-09,-3.76758672e-07,-0.999898332,0.0142592202,2.34584633e-10,0.0142592202,0.999898332,1.0,-2.67471885e-09,-7.44023532e-09,-7.40580725e-09,0.012649113899999998,-0.999919997,2.76861725e-09,0.999919997,0.012649113899999998,1.1810309941746571e-06,1.1648598852368852e-06,8.773149769994066e-07,1000000.0,0.2767495253817057,0.0008723475582124395,0.11890655419649288,0.058414588387013126,0.5701102070770798,0.0004578331687534704,0.2486278833379273,0.003462804952157403,0.0003674785089848752,0.0,-4.066977194579786e-05,0.00025922200580585453,0.0,7.511347296255629e-06,5.152933019606872e-05,0.0,8.005840769751417e-05,-0.0003720012094834332,1.0000000000000001e-20,9.006823299032412e-12,4.981425602638557e-11,0.0,1.00508474e-11,5.2996158200000003e-11
42,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,118.7767459798005,880.8339125608728,1070.485858804964,736272.2728089023,389997.2649874378,3.058568487841392e-05,0.0003923271947056582,1004.98907,1417.74576,10049.8758,118.7767,389994.559,736275.057,1.0,-9.27728048e-08,2.05374855e-10,-4.745772860000001e-10,-0.00290174794,0.99999579,9.27718182e-08,0.99999579,0.00290174794,1.0,-1.3654129e-08,1.3687492200000001e-12,1.36540818e-08,0.999996264,-0.0027333590000000003,3.59528924e-11,0.0027333590000000003,0.999996264,1.909632478233752e-06,1.9163833513444598e-06,1.9525764282862347e-06,1000000.0,0.008926489246908236,0.00011287184880747175,0.0006596586481522749,0.16621009367629427,0.0001946210367503042,0.00011493582639026516,0.00020360630669868682,0.4096239203832079,0.2469895469991726,0.0,-0.007175210796572156,0.009270579137079724,0.0,0.0003995829136430945,-0.0004733311378947334,0.0,6.799598682375545e-06,4.4500010893069925e-05,1.0000000000000001e-20,8.554168716606421e-12,5.043898255827282e-11,0.0,6.89345921e-12,4.1819583e-11
43,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,182.96460447917562,542.6793931306322,699.2110010636296,34885.06883759993,388489.0189245431,2.2154217900891207e-05,6.626875776474662e-05,1004.98907,1417.74576,10049.8758,182.9646,34883.9941,388490.105,1.0,-3.30751253e-07,4.57351104e-10,-3.3075156400000003e-07,-0.999998766,0.00157117731,6.23183258e-11,0.00157117731,0.999998766,1.0,-9.92551874e-09,-1.58031491e-09,-1.56104748e-09,0.00194090083,-0.999998116,9.92856728e-09,0.999998116,0.00194090083,9.535715636027201e-07,9.517560378572037e-07,9.1507600615707e-07,1000000.0,0.0005236563832291293,0.0006970519284560134,0.0005733078064324525,0.0020666683407261533,0.02973658498009682,0.29128375344434443,0.01688253873784358,0.09597211769695403,0.003106044085785053,0.0,0.009919169406151044,0.00383854122124675,0.0,-3.8962100129103526e-05,0.00011448710420837894,0.0,-1.1307531545300165e-05,0.00032500480994654494,1.0000000000000001e-20,8.462349182260473e-12,4.938128361779096e-11,0.0,7.30292852e-12,4.13714385e-11
44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,125.6296971010918,219.7035499572884,1722.7660080850603,10359.835887734831,174048.53176372199,0.00016259230588454486,0.00043573555994151365,1004.98907,1417.74576,10049.8758,125.6297,10357.1402,174057.325,1.0,-7.32539025e-06,9.1301444e-09,-7.3253945700000015e-06,-0.999998274,0.00185787314,4.47951711e-09,0.00185787314,0.999998274,1.0,-1.6179246e-07,-8.540095300000001e-08,-8.37774154e-08,0.0100082561,-0.999949916,1.62639071e-07,0.999949916,0.0100082561,2.9105423374367072e-05,2.8910893447714906e-05,2.444338508130358e-05,1000000.0,0.000541385338298939,0.0006704314579169247,0.00016594727210770166,0.2700622464946275,0.4963812980372191,0.052556955170978935,0.009103234182488302,0.00013524743051183832,0.024517935337129284,0.0,0.0010926112364867749,-0.005678470019583269,0.0,-1.1581037274282559e-06,1.0148033354187024e-05,0.0,-1.5147643801172547e-05,7.985541045161971e-05,1.0000000000000001e-20,8.696105486069835e-12,5.0727581276480843e-11,0.0,8.55326008e-12,4.93302766e-11
45,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,105.56184070984965,1919.528043633249,621.1917940118278,43339.29110182232,1855.9862861234105,5.435821033781283e-06,0.0005178662115417961,1004.98907,1417.74576,10049.8758,105.5618,1826.44216,43387.4788,1.0,-2.11134161e-06,2.16138386e-06,-2.19535547e-06,-0.0162248069,0.999868369,2.07599566e-06,0.999868369,0.0162248069,1.0,-3.91061473e-07,1.2177782e-08,3.91213704e-07,0.998990149,-0.0449297447,5.40480787e-09,0.0449297447,0.998990149,0.00015686346483229888,0.00015080135288492402,8.589950564952769e-05,1000000.0,0.03556871765220036,0.0003233397464123291,0.33336831314039395,0.0005430046416455964,0.006291309899813304,0.11534282714182426,0.5171750465986168,0.015712721283769243,0.031446408614218865,0.0,-1.5341229341313882e-06,-1.0966278244993657e-05,0.0,4.266453057642297e-06,3.479655412304836e-05,0.0,2.978429598970917e-07,1.473277110893055e-06,1.0000000000000001e-20,8.454060357391935e-12,5.01603529380941e-11,0.0,7.85747445e-12,4.57209854e-11
46,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,131.9232228888323,259.0515184676829,360.0770603132885,12234.41707643054,458511.0560151665,0.0001369213089370731,0.0006025962534664985,1004.98907,1417.74576,10049.8758,131.9232,12234.2107,458511.32,1.0,-8.57648845e-06,4.83064204e-09,-8.576489810000001e-06,-0.999999828,0.000586355728,1.98231925e-10,0.000586355728,0.999999828,1.0,-5.19181253e-08,-9.13805749e-08,-9.13389611e-08,0.0008009633440000001,-0.9999996790000001,5.19913011e-08,0.9999996790000001,0.0008009633440000001,3.90951543365847e-06,3.846148680041892e-06,3.1492097146440624e-06,1000000.0,0.0152266000182398,0.00029792608717775704,0.012821420464314849,0.00012868494467540358,0.21830043556714315,0.2425809506095801,0.0003842661877393665,0.5713248118824931,0.3906812968465576,0.0,7.355159978176488e-05,0.00011910387590071951,0.0,-3.419476632975741e-05,2.242570616511917e-05,0.0,1.864020762062156e-05,7.575268307556354e-06,1e-20,8.442203995661184e-12,4.923981779000696e-11,0.0,1.0069675099999999e-11,5.7723959e-11
47,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,197.40456614037743,1504.9724412807968,498.66139880844213,128637.49994051884,28811.89946888624,0.00010451677080971124,0.0005984415954454541,1004.98907,1417.74576,10049.8758,197.4046,28803.455,128649.161,1.0,-8.10097733e-07,3.79887957e-08,-4.35278811e-08,-0.00683864859,0.999976616,8.098189969999999e-07,0.999976616,0.00683864859,1.0,-6.314190329999999e-07,6.144016679999999e-09,6.314450570000001e-07,0.9999124859999999,-0.0132295559,2.20991442e-09,0.0132295559,0.9999124859999999,5.3291389650923684e-05,5.3746244027519874e-05,5.4841455692945704e-05,1000000.0,0.00391388860523572,0.2973816214525796,0.015891229007316654,0.549058962399028,0.7940321494324684,0.0035324640584282,0.06563877171925712,0.0005314084884679699,0.0003190824994701998,0.0,-6.776688590020097e-06,4.1887386477031686e-05,0.0,2.633942319958129e-06,-1.4797353112914953e-05,0.0,-1.98399888959214e-05,0.00012088530363082356,1e-20,8.649516762595894e-12,5.0470200040657705e-11,0.0,6.98141544e-12,5.66719481e-11
48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1010000.0,2010000.0,101000000.0,118.41691693653671,1306.801459537818,1218.7264274430393,7620.002887697621,3099.666273561632,9.197933470138296e-06,0.00019880238251397206,1004.98907,1417.74576,10049.8758,118.4169,2771.01303,7949.01778,1.0,-4.86785978e-06,2.03550095e-06,-3.17925523e-06,-0.248026235,0.9687533159999999,4.21089766e-06,0.9687533159999999,0.248026235,1.0,-4.3871216499999995e-07,-4.10415586e-10,4.2399047100000004e-07,0.966682853,-0.255977071,1.1269699699999998e-07,0.255977071,0.966682853,0.00011106675341772019,0.0001047171223596073,4.301540122250681e-05,1000000.0,0.00023283895617430756,0.1065481208205368,0.07570736611101071,0.2836539705124666,0.6188995935880279,0.010531226785593862,0.11162037328728124,0.00034919744056774514,0.24528856008121835,0.0,-6.347413752733077e-07,2.6720904675866246e-06,0.0,1.86858704566767e-07,4.6431915588818346e-08,0.0,-4.203681813228797e-08,1.2493389145801076e-06,1e-20,8.98059836491131e-12,5.03055190567987e-11,0.0,8.2482729e-12,4.4844257299999996e-11
